Entity,Code,Day,new_vaccinations_smoothed
Malta,MLT,2021-04-22,5277
Malta,MLT,2021-04-23,5410
Malta,MLT,2021-04-24,5274
Malta,MLT,2021-04-25,5252
Malta,MLT,2021-04-26,5124
Malta,MLT,2021-04-27,4932
Malta,MLT,2021-04-28,4478
Malta,MLT,2021-04-29,4263
Malta,MLT,2021-04-30,4030
Malta,MLT,2021-05-01,4024
Malta,MLT,2021-05-02,4090
Malta,MLT,2021-05-03,4035
Malta,MLT,2021-05-04,4157
Malta,MLT,2021-05-05,4642
Malta,MLT,2021-05-06,4923
Malta,MLT,2021-05-07,5253
Malta,MLT,2021-05-08,5180
Malta,MLT,2021-05-09,5435
Malta,MLT,2021-05-10,5687
Malta,MLT,2021-05-11,5787
Malta,MLT,2021-05-12,5813
Malta,MLT,2021-05-13,5860
Malta,MLT,2021-05-14,6002
Malta,MLT,2021-05-15,6404
Malta,MLT,2021-05-16,6339
Malta,MLT,2021-05-17,6250
Malta,MLT,2021-05-18,6389
Malta,MLT,2021-05-19,6530
Malta,MLT,2021-05-20,6684
Malta,MLT,2021-05-21,6655
Mauritania,MRT,2021-03-27,228
Mauritania,MRT,2021-03-28,228
Mauritania,MRT,2021-03-29,228
Mauritania,MRT,2021-03-30,228
Mauritania,MRT,2021-03-31,228
Mauritania,MRT,2021-04-01,228
Mauritania,MRT,2021-04-02,227
Mauritania,MRT,2021-04-03,226
Mauritania,MRT,2021-04-04,226
Mauritania,MRT,2021-04-05,225
Mauritania,MRT,2021-04-06,225
Mauritania,MRT,2021-04-07,224
Mauritania,MRT,2021-04-08,223
Mauritania,MRT,2021-04-09,250
Mauritania,MRT,2021-04-10,277
Mauritania,MRT,2021-04-11,304
Mauritania,MRT,2021-04-12,330
Mauritania,MRT,2021-04-13,357
Mauritania,MRT,2021-04-14,384
Mauritania,MRT,2021-04-15,411
Mauritania,MRT,2021-04-16,411
Mauritania,MRT,2021-04-17,411
Mauritania,MRT,2021-04-18,411
Mauritania,MRT,2021-04-19,411
Mauritania,MRT,2021-04-20,411
Mauritania,MRT,2021-04-21,411
Mauritania,MRT,2021-04-22,411
Mauritania,MRT,2021-04-23,411
Mauritania,MRT,2021-04-24,411
Mauritania,MRT,2021-04-25,411
Mauritania,MRT,2021-04-26,411
Mauritania,MRT,2021-04-27,411
Mauritania,MRT,2021-04-28,411
Mauritania,MRT,2021-04-29,411
Mauritania,MRT,2021-04-30,411
Mauritania,MRT,2021-05-01,411
Mauritania,MRT,2021-05-02,411
Mauritania,MRT,2021-05-03,411
Mauritania,MRT,2021-05-04,411
Mauritania,MRT,2021-05-05,411
Mauritania,MRT,2021-05-06,411
Mauritania,MRT,2021-05-07,411
Mauritania,MRT,2021-05-08,411
Mauritania,MRT,2021-05-09,411
Mauritius,MUS,2021-01-26,30
Mauritius,MUS,2021-01-27,30
Mauritius,MUS,2021-01-28,30
Mauritius,MUS,2021-01-29,30
Mauritius,MUS,2021-01-30,30
Mauritius,MUS,2021-01-31,30
Mauritius,MUS,2021-02-01,30
Mauritius,MUS,2021-02-02,58
Mauritius,MUS,2021-02-03,86
Mauritius,MUS,2021-02-04,114
Mauritius,MUS,2021-02-05,143
Mauritius,MUS,2021-02-06,171
Mauritius,MUS,2021-02-07,199
Mauritius,MUS,2021-02-08,227
Mauritius,MUS,2021-02-09,227
Mauritius,MUS,2021-02-10,227
Mauritius,MUS,2021-02-11,227
Mauritius,MUS,2021-02-12,227
Mauritius,MUS,2021-02-13,227
Mauritius,MUS,2021-02-14,227
Mauritius,MUS,2021-02-15,227
Mauritius,MUS,2021-02-16,227
Mauritius,MUS,2021-02-17,227
Mauritius,MUS,2021-02-18,658
Mauritius,MUS,2021-02-19,1089
Mauritius,MUS,2021-02-20,1519
Mauritius,MUS,2021-02-21,1950
Mauritius,MUS,2021-02-22,2381
Mauritius,MUS,2021-02-23,2812
Mauritius,MUS,2021-02-24,3242
Mauritius,MUS,2021-02-25,3242
Mauritius,MUS,2021-02-26,3242
Mauritius,MUS,2021-02-27,3242
Mauritius,MUS,2021-02-28,3242
Mauritius,MUS,2021-03-01,3242
Mauritius,MUS,2021-03-02,3242
Mauritius,MUS,2021-03-03,3242
Mauritius,MUS,2021-03-04,3242
Mauritius,MUS,2021-03-05,3242
Mauritius,MUS,2021-03-06,3242
Mauritius,MUS,2021-03-07,3242
Mauritius,MUS,2021-03-08,3242
Mauritius,MUS,2021-03-09,3242
Mauritius,MUS,2021-03-10,3242
Mauritius,MUS,2021-03-11,3242
Mauritius,MUS,2021-03-12,3242
Mauritius,MUS,2021-03-13,3242
Mauritius,MUS,2021-03-14,3242
Mauritius,MUS,2021-03-15,3242
Mauritius,MUS,2021-03-16,3242
Mauritius,MUS,2021-03-17,3242
Mauritius,MUS,2021-03-18,3242
Mauritius,MUS,2021-03-19,3242
Mauritius,MUS,2021-03-20,3242
Mauritius,MUS,2021-03-21,3242
Mauritius,MUS,2021-03-22,3242
Mauritius,MUS,2021-03-23,3242
Mauritius,MUS,2021-03-24,3242
Mauritius,MUS,2021-03-25,3080
Mauritius,MUS,2021-03-26,2918
Mauritius,MUS,2021-03-27,2756
Mauritius,MUS,2021-03-28,2594
Mauritius,MUS,2021-03-29,2433
Mauritius,MUS,2021-03-30,2271
Mauritius,MUS,2021-03-31,2109
Mauritius,MUS,2021-04-01,2109
Mauritius,MUS,2021-04-02,2109
Mauritius,MUS,2021-04-03,2109
Mauritius,MUS,2021-04-04,2109
Mauritius,MUS,2021-04-05,2109
Mauritius,MUS,2021-04-06,2109
Mauritius,MUS,2021-04-07,2109
Mauritius,MUS,2021-04-08,2109
Mauritius,MUS,2021-04-09,2109
Mauritius,MUS,2021-04-10,2109
Mauritius,MUS,2021-04-11,2109
Mauritius,MUS,2021-04-12,2109
Mauritius,MUS,2021-04-13,2109
Mauritius,MUS,2021-04-14,2109
Mauritius,MUS,2021-04-15,2109
Mauritius,MUS,2021-04-16,2109
Mauritius,MUS,2021-04-17,2109
Mauritius,MUS,2021-04-18,2109
Mauritius,MUS,2021-04-19,2109
Mauritius,MUS,2021-04-20,2109
Mauritius,MUS,2021-04-21,2109
Mauritius,MUS,2021-04-22,2109
Mauritius,MUS,2021-04-23,2109
Mauritius,MUS,2021-04-24,2109
Mauritius,MUS,2021-04-25,2109
Mauritius,MUS,2021-04-26,2109
Mauritius,MUS,2021-04-27,2109
Mauritius,MUS,2021-04-28,2109
Mauritius,MUS,2021-04-29,2109
Mauritius,MUS,2021-04-30,2109
Mauritius,MUS,2021-05-01,2109
Mauritius,MUS,2021-05-02,2109
Mauritius,MUS,2021-05-03,2109
Mauritius,MUS,2021-05-04,2109
Mauritius,MUS,2021-05-05,2109
Mauritius,MUS,2021-05-06,2109
Mauritius,MUS,2021-05-07,2109
Mauritius,MUS,2021-05-08,2109
Mauritius,MUS,2021-05-09,2109
Mauritius,MUS,2021-05-10,2109
Mauritius,MUS,2021-05-11,2109
Mauritius,MUS,2021-05-12,2109
Mexico,MEX,2020-12-25,1300
Mexico,MEX,2020-12-26,1300
Mexico,MEX,2020-12-27,1300
Mexico,MEX,2020-12-28,1664
Mexico,MEX,2020-12-29,3121
Mexico,MEX,2020-12-30,3679
Mexico,MEX,2020-12-31,3695
Mexico,MEX,2021-01-01,4051
Mexico,MEX,2021-01-02,4407
Mexico,MEX,2021-01-03,4763
Mexico,MEX,2021-01-04,4912
Mexico,MEX,2021-01-05,4244
Mexico,MEX,2021-01-06,4027
Mexico,MEX,2021-01-07,4230
Mexico,MEX,2021-01-08,4984
Mexico,MEX,2021-01-09,5488
Mexico,MEX,2021-01-10,5876
Mexico,MEX,2021-01-11,6157
Mexico,MEX,2021-01-12,6378
Mexico,MEX,2021-01-13,19912
Mexico,MEX,2021-01-14,38797
Mexico,MEX,2021-01-15,49987
Mexico,MEX,2021-01-16,55493
Mexico,MEX,2021-01-17,55835
Mexico,MEX,2021-01-18,57924
Mexico,MEX,2021-01-19,57892
Mexico,MEX,2021-01-20,44066
Mexico,MEX,2021-01-21,31765
Mexico,MEX,2021-01-22,28205
Mexico,MEX,2021-01-23,22217
Mexico,MEX,2021-01-24,22498
Mexico,MEX,2021-01-25,21797
Mexico,MEX,2021-01-26,22028
Mexico,MEX,2021-01-27,22145
Mexico,MEX,2021-01-28,15072
Mexico,MEX,2021-01-29,6773
Mexico,MEX,2021-01-30,7363
Mexico,MEX,2021-01-31,6243
Mexico,MEX,2021-02-01,4300
Mexico,MEX,2021-02-02,3603
Mexico,MEX,2021-02-03,4365
Mexico,MEX,2021-02-04,5321
Mexico,MEX,2021-02-05,5443
Mexico,MEX,2021-02-06,5699
Mexico,MEX,2021-02-07,5741
Mexico,MEX,2021-02-08,6088
Mexico,MEX,2021-02-09,6246
Mexico,MEX,2021-02-10,5444
Mexico,MEX,2021-02-11,4337
Mexico,MEX,2021-02-12,3669
Mexico,MEX,2021-02-13,2302
Mexico,MEX,2021-02-14,3497
Mexico,MEX,2021-02-15,4552
Mexico,MEX,2021-02-16,27731
Mexico,MEX,2021-02-17,47633
Mexico,MEX,2021-02-18,84658
Mexico,MEX,2021-02-19,121165
Mexico,MEX,2021-02-20,132856
Mexico,MEX,2021-02-21,135880
Mexico,MEX,2021-02-22,140532
Mexico,MEX,2021-02-23,126539
Mexico,MEX,2021-02-24,120378
Mexico,MEX,2021-02-25,110108
Mexico,MEX,2021-02-26,99553
Mexico,MEX,2021-02-27,103872
Mexico,MEX,2021-02-28,109420
Mexico,MEX,2021-03-01,113351
Mexico,MEX,2021-03-02,111754
Mexico,MEX,2021-03-03,104685
Mexico,MEX,2021-03-04,83889
Mexico,MEX,2021-03-05,65838
Mexico,MEX,2021-03-06,54628
Mexico,MEX,2021-03-07,48287
Mexico,MEX,2021-03-08,46110
Mexico,MEX,2021-03-09,73919
Mexico,MEX,2021-03-10,122060
Mexico,MEX,2021-03-11,160566
Mexico,MEX,2021-03-12,181890
Mexico,MEX,2021-03-13,206927
Mexico,MEX,2021-03-14,220974
Mexico,MEX,2021-03-15,222140
Mexico,MEX,2021-03-16,204274
Mexico,MEX,2021-03-17,178517
Mexico,MEX,2021-03-18,163932
Mexico,MEX,2021-03-19,168803
Mexico,MEX,2021-03-20,177817
Mexico,MEX,2021-03-21,181766
Mexico,MEX,2021-03-22,196679
Mexico,MEX,2021-03-23,199455
Mexico,MEX,2021-03-24,197382
Mexico,MEX,2021-03-25,185195
Mexico,MEX,2021-03-26,185774
Mexico,MEX,2021-03-27,180825
Mexico,MEX,2021-03-28,177186
Mexico,MEX,2021-03-29,176727
Mexico,MEX,2021-03-30,211135
Mexico,MEX,2021-03-31,247394
Mexico,MEX,2021-04-01,286266
Mexico,MEX,2021-04-02,308182
Mexico,MEX,2021-04-03,323200
Mexico,MEX,2021-04-04,311915
Mexico,MEX,2021-04-05,324137
Mexico,MEX,2021-04-06,324372
Mexico,MEX,2021-04-07,319767
Mexico,MEX,2021-04-08,342160
Mexico,MEX,2021-04-09,334346
Mexico,MEX,2021-04-10,316713
Mexico,MEX,2021-04-11,337020
Mexico,MEX,2021-04-12,345108
Mexico,MEX,2021-04-13,390301
Mexico,MEX,2021-04-14,403363
Mexico,MEX,2021-04-15,396976
Mexico,MEX,2021-04-16,427616
Mexico,MEX,2021-04-17,433807
Mexico,MEX,2021-04-18,424705
Mexico,MEX,2021-04-19,409764
Mexico,MEX,2021-04-20,370855
Mexico,MEX,2021-04-21,366365
Mexico,MEX,2021-04-22,350443
Mexico,MEX,2021-04-23,319472
Mexico,MEX,2021-04-24,309886
Mexico,MEX,2021-04-25,304809
Mexico,MEX,2021-04-26,302240
Mexico,MEX,2021-04-27,288426
Mexico,MEX,2021-04-28,268639
Mexico,MEX,2021-04-29,263428
Mexico,MEX,2021-04-30,266503
Mexico,MEX,2021-05-01,273813
Mexico,MEX,2021-05-02,281419
Mexico,MEX,2021-05-03,305776
Mexico,MEX,2021-05-04,331092
Mexico,MEX,2021-05-05,370447
Mexico,MEX,2021-05-06,403146
Mexico,MEX,2021-05-07,418373
Mexico,MEX,2021-05-08,414519
Mexico,MEX,2021-05-09,404106
Mexico,MEX,2021-05-10,373889
Mexico,MEX,2021-05-11,321291
Mexico,MEX,2021-05-12,290762
Mexico,MEX,2021-05-13,267494
Mexico,MEX,2021-05-14,236628
Mexico,MEX,2021-05-15,241197
Mexico,MEX,2021-05-16,266864
Mexico,MEX,2021-05-17,265292
Mexico,MEX,2021-05-18,376289
Mexico,MEX,2021-05-19,428801
Moldova,MDA,2021-03-06,520
Moldova,MDA,2021-03-07,520
Moldova,MDA,2021-03-08,520
Moldova,MDA,2021-03-09,520
Moldova,MDA,2021-03-10,520
Moldova,MDA,2021-03-11,711
Moldova,MDA,2021-03-12,785
Moldova,MDA,2021-03-13,1009
Moldova,MDA,2021-03-14,1029
Moldova,MDA,2021-03-15,1049
Moldova,MDA,2021-03-16,1270
Moldova,MDA,2021-03-17,1383
Moldova,MDA,2021-03-18,1321
Moldova,MDA,2021-03-19,1322
Moldova,MDA,2021-03-20,1159
Moldova,MDA,2021-03-21,1200
Moldova,MDA,2021-03-22,1156
Moldova,MDA,2021-03-23,911
Moldova,MDA,2021-03-24,1046
Moldova,MDA,2021-03-25,1440
Moldova,MDA,2021-03-26,1733
Moldova,MDA,2021-03-27,2049
Moldova,MDA,2021-03-28,2143
Moldova,MDA,2021-03-29,2323
Moldova,MDA,2021-03-30,2503
Moldova,MDA,2021-03-31,2410
Moldova,MDA,2021-04-01,2101
Moldova,MDA,2021-04-02,1889
Moldova,MDA,2021-04-03,1693
Moldova,MDA,2021-04-04,1719
Moldova,MDA,2021-04-05,1778
Moldova,MDA,2021-04-06,1837
Moldova,MDA,2021-04-07,2084
Moldova,MDA,2021-04-08,2011
Moldova,MDA,2021-04-09,1945
Moldova,MDA,2021-04-10,2162
Moldova,MDA,2021-04-11,2379
Moldova,MDA,2021-04-12,2505
Moldova,MDA,2021-04-13,2887
Moldova,MDA,2021-04-14,3394
Moldova,MDA,2021-04-15,4255
Moldova,MDA,2021-04-16,4883
Moldova,MDA,2021-04-17,4534
Moldova,MDA,2021-04-18,4184
Moldova,MDA,2021-04-19,4184
Moldova,MDA,2021-04-20,3980
Moldova,MDA,2021-04-21,3729
Moldova,MDA,2021-04-22,3412
Moldova,MDA,2021-04-23,4073
Moldova,MDA,2021-04-24,4161
Moldova,MDA,2021-04-25,4250
Moldova,MDA,2021-04-26,4046
Moldova,MDA,2021-04-27,4709
Moldova,MDA,2021-04-28,4962
Moldova,MDA,2021-04-29,5031
Moldova,MDA,2021-04-30,3866
Moldova,MDA,2021-05-01,3764
Moldova,MDA,2021-05-02,3662
Moldova,MDA,2021-05-03,3560
Moldova,MDA,2021-05-04,2541
Moldova,MDA,2021-05-05,2996
Moldova,MDA,2021-05-06,3815
Moldova,MDA,2021-05-07,5057
Moldova,MDA,2021-05-08,5225
Moldova,MDA,2021-05-09,5161
Moldova,MDA,2021-05-10,5096
Moldova,MDA,2021-05-11,6066
Moldova,MDA,2021-05-12,6058
Moldova,MDA,2021-05-13,6417
Moldova,MDA,2021-05-14,6608
Moldova,MDA,2021-05-15,6992
Moldova,MDA,2021-05-16,7614
Moldova,MDA,2021-05-17,8236
Moldova,MDA,2021-05-18,8638
Moldova,MDA,2021-05-19,8785
Moldova,MDA,2021-05-20,8412
Moldova,MDA,2021-05-21,8447
Monaco,MCO,2020-12-31,126
Monaco,MCO,2021-01-01,126
Monaco,MCO,2021-01-02,126
Monaco,MCO,2021-01-03,126
Monaco,MCO,2021-01-04,126
Monaco,MCO,2021-01-05,126
Monaco,MCO,2021-01-06,126
Monaco,MCO,2021-01-07,126
Monaco,MCO,2021-01-08,126
Monaco,MCO,2021-01-09,126
Monaco,MCO,2021-01-10,126
Monaco,MCO,2021-01-11,126
Monaco,MCO,2021-01-12,126
Monaco,MCO,2021-01-13,126
Monaco,MCO,2021-01-14,126
Monaco,MCO,2021-01-15,126
Monaco,MCO,2021-01-16,126
Monaco,MCO,2021-01-17,126
Monaco,MCO,2021-01-18,126
Monaco,MCO,2021-01-19,150
Monaco,MCO,2021-01-20,174
Monaco,MCO,2021-01-21,198
Monaco,MCO,2021-01-22,222
Monaco,MCO,2021-01-23,246
Monaco,MCO,2021-01-24,270
Monaco,MCO,2021-01-25,294
Monaco,MCO,2021-01-26,294
Monaco,MCO,2021-01-27,294
Monaco,MCO,2021-01-28,294
Monaco,MCO,2021-01-29,294
Monaco,MCO,2021-01-30,294
Monaco,MCO,2021-01-31,294
Monaco,MCO,2021-02-01,294
Monaco,MCO,2021-02-02,294
Monaco,MCO,2021-02-03,294
Monaco,MCO,2021-02-04,294
Monaco,MCO,2021-02-05,294
Monaco,MCO,2021-02-06,294
Monaco,MCO,2021-02-07,294
Monaco,MCO,2021-02-08,294
Monaco,MCO,2021-02-09,294
Monaco,MCO,2021-02-10,294
Monaco,MCO,2021-02-11,294
Monaco,MCO,2021-02-12,294
Monaco,MCO,2021-02-13,294
Monaco,MCO,2021-02-14,294
Monaco,MCO,2021-02-15,294
Monaco,MCO,2021-02-16,294
Monaco,MCO,2021-02-17,294
Monaco,MCO,2021-02-18,294
Monaco,MCO,2021-02-19,294
Monaco,MCO,2021-02-20,294
Monaco,MCO,2021-02-21,294
Monaco,MCO,2021-02-22,294
Monaco,MCO,2021-02-23,294
Monaco,MCO,2021-02-24,294
Monaco,MCO,2021-02-25,294
Monaco,MCO,2021-02-26,294
Monaco,MCO,2021-02-27,294
Monaco,MCO,2021-02-28,294
Monaco,MCO,2021-03-01,294
Monaco,MCO,2021-03-02,294
Monaco,MCO,2021-03-03,294
Monaco,MCO,2021-03-04,294
Monaco,MCO,2021-03-05,275
Monaco,MCO,2021-03-06,257
Monaco,MCO,2021-03-07,238
Monaco,MCO,2021-03-08,220
Monaco,MCO,2021-03-09,201
Monaco,MCO,2021-03-10,183
Monaco,MCO,2021-03-11,165
Monaco,MCO,2021-03-12,165
Monaco,MCO,2021-03-13,165
Monaco,MCO,2021-03-14,165
Monaco,MCO,2021-03-15,165
Monaco,MCO,2021-03-16,165
Monaco,MCO,2021-03-17,165
Monaco,MCO,2021-03-18,165
Monaco,MCO,2021-03-19,165
Monaco,MCO,2021-03-20,166
Monaco,MCO,2021-03-21,167
Monaco,MCO,2021-03-22,168
Monaco,MCO,2021-03-23,170
Monaco,MCO,2021-03-24,171
Monaco,MCO,2021-03-25,172
Monaco,MCO,2021-03-26,174
Monaco,MCO,2021-03-27,174
Monaco,MCO,2021-03-28,174
Monaco,MCO,2021-03-29,174
Monaco,MCO,2021-03-30,174
Monaco,MCO,2021-03-31,174
Monaco,MCO,2021-04-01,174
Monaco,MCO,2021-04-02,174
Monaco,MCO,2021-04-03,176
Monaco,MCO,2021-04-04,178
Monaco,MCO,2021-04-05,180
Monaco,MCO,2021-04-06,182
Monaco,MCO,2021-04-07,184
Monaco,MCO,2021-04-08,186
Monaco,MCO,2021-04-09,188
Monaco,MCO,2021-04-10,188
Monaco,MCO,2021-04-11,188
Monaco,MCO,2021-04-12,188
Monaco,MCO,2021-04-13,188
Monaco,MCO,2021-04-14,188
Monaco,MCO,2021-04-15,188
Monaco,MCO,2021-04-16,190
Monaco,MCO,2021-04-17,193
Monaco,MCO,2021-04-18,195
Monaco,MCO,2021-04-19,198
Monaco,MCO,2021-04-20,200
Monaco,MCO,2021-04-21,203
Monaco,MCO,2021-04-22,205
Monaco,MCO,2021-04-23,191
Monaco,MCO,2021-04-24,176
Monaco,MCO,2021-04-25,161
Monaco,MCO,2021-04-26,146
Monaco,MCO,2021-04-27,132
Monaco,MCO,2021-04-28,117
Monaco,MCO,2021-04-29,102
Monaco,MCO,2021-04-30,104
Monaco,MCO,2021-05-01,107
Monaco,MCO,2021-05-02,109
Monaco,MCO,2021-05-03,112
Monaco,MCO,2021-05-04,114
Monaco,MCO,2021-05-05,117
Monaco,MCO,2021-05-06,119
Monaco,MCO,2021-05-07,134
Monaco,MCO,2021-05-08,150
Monaco,MCO,2021-05-09,165
Monaco,MCO,2021-05-10,181
Monaco,MCO,2021-05-11,196
Monaco,MCO,2021-05-12,212
Monaco,MCO,2021-05-13,227
Monaco,MCO,2021-05-14,227
Monaco,MCO,2021-05-15,227
Monaco,MCO,2021-05-16,227
Monaco,MCO,2021-05-17,227
Monaco,MCO,2021-05-18,227
Mongolia,MNG,2021-02-23,1037
Mongolia,MNG,2021-02-24,1037
Mongolia,MNG,2021-02-25,1037
Mongolia,MNG,2021-02-26,1232
Mongolia,MNG,2021-02-27,1362
Mongolia,MNG,2021-02-28,1286
Mongolia,MNG,2021-03-01,1232
Mongolia,MNG,2021-03-02,1213
Mongolia,MNG,2021-03-03,1327
Mongolia,MNG,2021-03-04,1441
Mongolia,MNG,2021-03-05,1404
Mongolia,MNG,2021-03-06,1357
Mongolia,MNG,2021-03-07,1450
Mongolia,MNG,2021-03-08,1542
Mongolia,MNG,2021-03-09,1635
Mongolia,MNG,2021-03-10,2726
Mongolia,MNG,2021-03-11,5009
Mongolia,MNG,2021-03-12,7533
Mongolia,MNG,2021-03-13,9672
Mongolia,MNG,2021-03-14,11733
Mongolia,MNG,2021-03-15,14125
Mongolia,MNG,2021-03-16,15068
Mongolia,MNG,2021-03-17,15599
Mongolia,MNG,2021-03-18,17610
Mongolia,MNG,2021-03-19,17497
Mongolia,MNG,2021-03-20,17158
Mongolia,MNG,2021-03-21,15611
Mongolia,MNG,2021-03-22,14010
Mongolia,MNG,2021-03-23,13856
Mongolia,MNG,2021-03-24,16763
Mongolia,MNG,2021-03-25,13115
Mongolia,MNG,2021-03-26,11391
Mongolia,MNG,2021-03-27,10278
Mongolia,MNG,2021-03-28,9756
Mongolia,MNG,2021-03-29,8958
Mongolia,MNG,2021-03-30,9523
Mongolia,MNG,2021-03-31,6198
Mongolia,MNG,2021-04-01,6846
Mongolia,MNG,2021-04-02,7712
Mongolia,MNG,2021-04-03,8670
Mongolia,MNG,2021-04-04,14115
Mongolia,MNG,2021-04-05,19330
Mongolia,MNG,2021-04-06,25263
Mongolia,MNG,2021-04-07,31146
Mongolia,MNG,2021-04-08,36938
Mongolia,MNG,2021-04-09,39349
Mongolia,MNG,2021-04-10,38270
Mongolia,MNG,2021-04-11,33399
Mongolia,MNG,2021-04-12,28757
Mongolia,MNG,2021-04-13,22036
Mongolia,MNG,2021-04-14,15475
Mongolia,MNG,2021-04-15,8915
Mongolia,MNG,2021-04-16,5516
Mongolia,MNG,2021-04-17,5516
Mongolia,MNG,2021-04-18,5516
Mongolia,MNG,2021-04-19,5516
Mongolia,MNG,2021-04-20,5516
Mongolia,MNG,2021-04-21,5516
Mongolia,MNG,2021-04-22,5516
Mongolia,MNG,2021-04-23,14334
Mongolia,MNG,2021-04-24,23151
Mongolia,MNG,2021-04-25,31968
Mongolia,MNG,2021-04-26,40786
Mongolia,MNG,2021-04-27,49603
Mongolia,MNG,2021-04-28,59321
Mongolia,MNG,2021-04-29,66831
Mongolia,MNG,2021-04-30,67220
Mongolia,MNG,2021-05-01,70174
Mongolia,MNG,2021-05-02,75148
Mongolia,MNG,2021-05-03,84676
Mongolia,MNG,2021-05-04,93495
Mongolia,MNG,2021-05-05,96552
Mongolia,MNG,2021-05-06,115384
Mongolia,MNG,2021-05-07,125462
Mongolia,MNG,2021-05-08,122584
Mongolia,MNG,2021-05-09,116398
Mongolia,MNG,2021-05-10,105512
Mongolia,MNG,2021-05-11,92624
Mongolia,MNG,2021-05-12,84399
Mongolia,MNG,2021-05-13,60928
Mongolia,MNG,2021-05-14,44459
Mongolia,MNG,2021-05-15,36705
Mongolia,MNG,2021-05-16,29847
Mongolia,MNG,2021-05-17,24734
Mongolia,MNG,2021-05-18,22670
Mongolia,MNG,2021-05-19,21206
Mongolia,MNG,2021-05-20,21436
Mongolia,MNG,2021-05-21,22601
Montenegro,MNE,2021-02-21,223
Montenegro,MNE,2021-02-22,223
Montenegro,MNE,2021-02-23,223
Montenegro,MNE,2021-02-24,223
Montenegro,MNE,2021-02-25,223
Montenegro,MNE,2021-02-26,215
Montenegro,MNE,2021-02-27,196
Montenegro,MNE,2021-02-28,175
Montenegro,MNE,2021-03-01,155
Montenegro,MNE,2021-03-02,152
Montenegro,MNE,2021-03-03,148
Montenegro,MNE,2021-03-04,139
Montenegro,MNE,2021-03-05,137
Montenegro,MNE,2021-03-06,148
Montenegro,MNE,2021-03-07,183
Montenegro,MNE,2021-03-08,219
Montenegro,MNE,2021-03-09,202
Montenegro,MNE,2021-03-10,184
Montenegro,MNE,2021-03-11,172
Montenegro,MNE,2021-03-12,161
Montenegro,MNE,2021-03-13,168
Montenegro,MNE,2021-03-14,151
Montenegro,MNE,2021-03-15,192
Montenegro,MNE,2021-03-16,269
Montenegro,MNE,2021-03-17,359
Montenegro,MNE,2021-03-18,398
Montenegro,MNE,2021-03-19,496
Montenegro,MNE,2021-03-20,531
Montenegro,MNE,2021-03-21,566
Montenegro,MNE,2021-03-22,544
Montenegro,MNE,2021-03-23,521
Montenegro,MNE,2021-03-24,726
Montenegro,MNE,2021-03-25,978
Montenegro,MNE,2021-03-26,1127
Montenegro,MNE,2021-03-27,1308
Montenegro,MNE,2021-03-28,1558
Montenegro,MNE,2021-03-29,1704
Montenegro,MNE,2021-03-30,1672
Montenegro,MNE,2021-03-31,1655
Montenegro,MNE,2021-04-01,1445
Montenegro,MNE,2021-04-02,1466
Montenegro,MNE,2021-04-03,1503
Montenegro,MNE,2021-04-04,1578
Montenegro,MNE,2021-04-05,1642
Montenegro,MNE,2021-04-06,1995
Montenegro,MNE,2021-04-07,2067
Montenegro,MNE,2021-04-08,2214
Montenegro,MNE,2021-04-09,2116
Montenegro,MNE,2021-04-10,2057
Montenegro,MNE,2021-04-11,1820
Montenegro,MNE,2021-04-12,1605
Montenegro,MNE,2021-04-13,1521
Montenegro,MNE,2021-04-14,1437
Montenegro,MNE,2021-04-15,1536
Montenegro,MNE,2021-04-16,1571
Montenegro,MNE,2021-04-17,1574
Montenegro,MNE,2021-04-18,1739
Montenegro,MNE,2021-04-19,1804
Montenegro,MNE,2021-04-20,1635
Montenegro,MNE,2021-04-21,1506
Montenegro,MNE,2021-04-22,1265
Montenegro,MNE,2021-04-23,1132
Montenegro,MNE,2021-04-24,988
Montenegro,MNE,2021-04-25,755
Montenegro,MNE,2021-04-26,650
Montenegro,MNE,2021-04-27,537
Montenegro,MNE,2021-04-28,424
Montenegro,MNE,2021-04-29,381
Montenegro,MNE,2021-04-30,431
Montenegro,MNE,2021-05-01,537
Montenegro,MNE,2021-05-02,504
Montenegro,MNE,2021-05-03,539
Montenegro,MNE,2021-05-04,762
Montenegro,MNE,2021-05-05,3555
Montenegro,MNE,2021-05-06,4782
Montenegro,MNE,2021-05-07,5261
Montenegro,MNE,2021-05-08,5684
Montenegro,MNE,2021-05-09,6581
Montenegro,MNE,2021-05-10,7250
Montenegro,MNE,2021-05-11,7897
Montenegro,MNE,2021-05-12,5761
Montenegro,MNE,2021-05-13,5179
Montenegro,MNE,2021-05-14,5008
Montenegro,MNE,2021-05-15,4915
Montenegro,MNE,2021-05-16,4377
Montenegro,MNE,2021-05-17,3891
Montenegro,MNE,2021-05-18,3503
Montenegro,MNE,2021-05-19,3230
Montenegro,MNE,2021-05-20,2997
Montenegro,MNE,2021-05-21,2917
Montserrat,MSR,2021-02-09,43
Montserrat,MSR,2021-02-10,43
Montserrat,MSR,2021-02-11,43
Montserrat,MSR,2021-02-12,43
Montserrat,MSR,2021-02-13,43
Montserrat,MSR,2021-02-14,43
Montserrat,MSR,2021-02-15,43
Montserrat,MSR,2021-02-16,43
Montserrat,MSR,2021-02-17,43
Montserrat,MSR,2021-02-18,43
Montserrat,MSR,2021-02-19,43
Montserrat,MSR,2021-02-20,43
